#label	reegle_uri	pointmention_pk	sentence_pk	conf
Clean Development Mechanism	1197	12165	7154	0.23
Clean Development Mechanism	1197	197	80	1.0
Clean Development Mechanism	1197	9619	5659	1.0
Clean Development Mechanism	1197	1351	768	1.0
Clean Development Mechanism	1197	7742	4577	1.0
Clean Development Mechanism	1197	10482	6146	1.0
Clean Development Mechanism	1197	145	51	0.85
Clean Development Mechanism	1197	10903	6378	0.7
Clean Development Mechanism	1197	15573	9173	1.0
Clean Development Mechanism	1197	14800	8750	1.0
Clean Development Mechanism	1197	25996	15093	1.0
Clean Development Mechanism	1197	5696	3280	1.0
Clean Development Mechanism	1197	22780	13329	0.45
Clean Development Mechanism	1197	13756	8156	0.39
Clean Development Mechanism	1197	19145	11242	1.0
Clean Development Mechanism	1197	4961	2880	1.0
Clean Development Mechanism	1197	10912	6387	0.57
Clean Development Mechanism	1197	5697	3281	0.28
Clean Development Mechanism	1197	21278	12486	1.0
Clean Development Mechanism	1197	9280	5436	0.33
Clean Development Mechanism	1197	20529	12061	0.77
Clean Development Mechanism	1197	4962	2880	1.0
Clean Development Mechanism	1197	18515	10897	1.0
Clean Development Mechanism	1197	4624	2673	0.63
Clean Development Mechanism	1197	10848	6339	1.0
Clean Development Mechanism	1197	24249	14102	1.0
Clean Development Mechanism	1197	2287	1296	1.0
Clean Development Mechanism	1197	13530	7998	1.0
Clean Development Mechanism	1197	25446	14775	0.08
Clean Development Mechanism	1197	24568	14284	0.58
Clean Development Mechanism	1197	8806	5179	0.3
Clean Development Mechanism	1197	12739	7503	1.0
Clean Development Mechanism	1197	22717	13297	1.0
Clean Development Mechanism	1197	10703	6278	1.0
Clean Development Mechanism	1197	24579	14288	1.0
Clean Development Mechanism	1197	15188	8968	1.0
Clean Development Mechanism	1197	25445	14774	1.0
Clean Development Mechanism	1197	7698	4542	0.16
Clean Development Mechanism	1197	19181	11273	0.1
Clean Development Mechanism	1197	11273	6624	1.0
Clean Development Mechanism	1197	12780	7531	0.11
Clean Development Mechanism	1197	1268	716	0.71
Clean Development Mechanism	1197	21241	12461	0.19
Common Approach	2746	131	42	1.0
Convention on Biological Diversity	2740	3221	1831	1.0
Convention on Biological Diversity	2740	11201	6579	0.12
Convention on Biological Diversity	2740	13740	8144	1.0
Convention on Biological Diversity	2740	16578	9771	0.35
Convention on Biological Diversity	2740	186	71	1.0
Convention on Biological Diversity	2740	15854	9359	1.0
Convention on Biological Diversity	2740	15811	9326	1.0
Convention on Biological Diversity	2740	13703	8121	0.14
Convention on Biological Diversity	2740	25545	14843	1.0
Convention on Biological Diversity	2740	1278	723	0.78
Convention on Biological Diversity	2740	3305	1877	1.0
Convention on Biological Diversity	2740	11202	6579	0.11
Emission Reduction Units	1619	10320	6066	0.41
Emission Reduction Units	1619	10321	6066	0.41
Emission Reduction Units	1619	10322	6066	0.41
Emission Reduction Units	1619	24514	14249	0.13
Emission Reduction Units	1619	7173	4224	0.72
Emission Reduction Units	1619	12841	7570	1.0
Emission Reduction Units	1619	17302	10211	0.48
Emission Reduction Units	1619	6489	3788	1.0
Emission Reduction Units	1619	16246	9601	1.0
Environmental Impact Assessments	4146	13588	8037	0.58
Environmental Impact Assessments	4146	3482	1974	1.0
Environmental Impact Assessments	4146	3483	1974	1.0
Environmental Impact Assessments	4146	3484	1974	1.0
Environmental Impact Assessments	4146	9048	5286	1.0
Environmental Impact Assessments	4146	12620	7427	0.53
Environmental Impact Assessments	4146	12621	7427	0.53
Expert Group on Technology Transfer	1520	22144	12988	0.12
Expert Group on Technology Transfer	1520	22142	12988	0.12
Expert Group on Technology Transfer	1520	22143	12988	0.12
Expert Group on Technology Transfer	1520	24688	14342	1.0
Expert Group on Technology Transfer	1520	24684	14342	1.0
Expert Group on Technology Transfer	1520	24685	14342	1.0
Expert Group on Technology Transfer	1520	24686	14342	1.0
Expert Group on Technology Transfer	1520	24687	14342	1.0
Expert Group on Technology Transfer	1520	13948	8266	1.0
Expert Group on Technology Transfer	1520	21029	12328	1.0
Expert Group on Technology Transfer	1520	18912	11130	0.64
Expert Group on Technology Transfer	1520	18913	11130	0.64
Expert Group on Technology Transfer	1520	18911	11130	0.64
Expert Group on Technology Transfer	1520	20594	12099	1.0
Expert Group on Technology Transfer	1520	20595	12099	1.0
Expert Group on Technology Transfer	1520	20596	12099	1.0
Expert Group on Technology Transfer	1520	20597	12099	1.0
Expert Group on Technology Transfer	1520	25749	14972	0.37
Expert Group on Technology Transfer	1520	14202	8406	1.0
Expert Group on Technology Transfer	1520	4676	2698	1.0
Expert Group on Technology Transfer	1520	15926	9407	1.0
Expert Group on Technology Transfer	1520	21096	12366	1.0
Expert Group on Technology Transfer	1520	21095	12366	1.0
Expert Group on Technology Transfer	1520	17316	10219	1.0
Expert Group on Technology Transfer	1520	3733	2146	1.0
Expert Group on Technology Transfer	1520	18908	11130	0.8
Expert Group on Technology Transfer	1520	18909	11130	0.8
Expert Group on Technology Transfer	1520	18910	11130	0.8
Expert Group on Technology Transfer	1520	14200	8406	1.0
Expert Group on Technology Transfer	1520	14201	8406	1.0
Expert Group on Technology Transfer	1520	13148	7752	1.0
Expert Group on Technology Transfer	1520	22146	12988	1.0
Expert Group on Technology Transfer	1520	24206	14081	1.0
Expert Group on Technology Transfer	1520	22150	12991	1.0
Expert Group on Technology Transfer	1520	7891	4674	1.0
Expert Group on Technology Transfer	1520	7892	4674	1.0
Expert Group on Technology Transfer	1520	7893	4674	1.0
Expert Group on Technology Transfer	1520	7894	4674	1.0
Expert Group on Technology Transfer	1520	7895	4674	1.0
Expert Group on Technology Transfer	1520	14204	8408	1.0
Expert Group on Technology Transfer	1520	14205	8408	1.0
Expert Group on Technology Transfer	1520	8761	5156	1.0
Expert Group on Technology Transfer	1520	3668	2096	1.0
Expert Group on Technology Transfer	1520	21094	12366	1.0
Expert Group on Technology Transfer	1520	2076	1169	1.0
Expert Group on Technology Transfer	1520	20603	12104	1.0
Expert Group on Technology Transfer	1520	20529	12061	0.64
Exports	4027	9329	5471	1.0
Exports	4027	9330	5471	1.0
Exports	4027	9331	5471	1.0
Exports	4027	11143	6546	0.56
Exports	4027	14022	8316	0.49
Exports	4027	3809	2207	0.09
Exports	4027	14453	8530	0.23
Exports	4027	14016	8315	0.78
Exports	4027	14017	8315	0.78
Exports	4027	14018	8315	0.78
Exports	4027	14019	8315	0.78
Exports	4027	23940	13916	1.0
Exports	4027	23288	13577	0.56
Exports	4027	13418	7932	1.0
Exports	4027	13750	8152	0.1
GHG Accounting	3524	22631	13248	1.0
GHG Inventories	3523	11682	6868	0.48
GHG Inventories	3523	11683	6868	0.48
GHG Inventories	3523	20641	12129	0.5
GHG Inventories	3523	24212	14085	1.0
GHG Inventories	3523	21301	12501	1.0
GHG Inventories	3523	20640	12128	1.0
GHG Inventories	3523	24213	14085	1.0
GHG Inventories	3523	11686	6871	0.25
GHG Inventories	3523	11687	6871	0.25
GHG Inventories	3523	11688	6871	0.22
GHG Inventories	3523	11681	6868	0.22
Global Earth Observation System of Systems	3046	22114	12967	1.0
Global Environment Fund	1199	7430	4379	1.0
Global Environment Fund	1199	18310	10808	1.0
Global Environment Fund	1199	22496	13174	1.0
Global Environment Fund	1199	22497	13174	1.0
Global Environment Fund	1199	22498	13174	1.0
Global Environment Fund	1199	18505	10890	1.0
Global Environment Fund	1199	24631	14316	1.0
Global Environment Fund	1199	9990	5863	1.0
Global Environment Fund	1199	19161	11256	1.0
Global Environment Fund	1199	8515	5012	0.35
Global Environment Fund	1199	8516	5012	0.35
Global Environment Fund	1199	24075	14004	1.0
Global Environment Fund	1199	24077	14004	1.0
Global Environment Fund	1199	24078	14004	1.0
Global Environment Fund	1199	24079	14004	1.0
Global Environment Fund	1199	16355	9649	1.0
Global Environment Fund	1199	16356	9649	1.0
Global Environment Fund	1199	16357	9649	1.0
Global Environment Fund	1199	16358	9649	1.0
Global Environment Fund	1199	16359	9649	1.0
Global Environment Fund	1199	16360	9649	1.0
Global Environment Fund	1199	16361	9649	1.0
Global Environment Fund	1199	16362	9649	1.0
Global Environment Fund	1199	16363	9649	1.0
Global Environment Fund	1199	16364	9649	1.0
Global Environment Fund	1199	6068	3535	0.53
Global Environment Fund	1199	573	311	1.0
Global Environment Fund	1199	2664	1543	1.0
Global Environment Fund	1199	23912	13898	0.49
Global Environment Fund	1199	23911	13898	0.49
Global Environment Fund	1199	4416	2563	1.0
Global Environment Fund	1199	4415	2563	1.0
Global Environment Fund	1199	16332	9641	1.0
Global Environment Fund	1199	16333	9641	1.0
Global Environment Fund	1199	16334	9641	1.0
Global Environment Fund	1199	16335	9641	1.0
Global Environment Fund	1199	618	329	1.0
Global Environment Fund	1199	20613	12112	1.0
Global Environment Fund	1199	20614	12112	1.0
Global Environment Fund	1199	13633	8071	0.19
Global Environment Fund	1199	849	448	1.0
Global Environment Fund	1199	850	448	1.0
Global Environment Fund	1199	11529	6788	1.0
Global Environment Fund	1199	11530	6788	1.0
Global Environment Fund	1199	11531	6788	1.0
Global Environment Fund	1199	11532	6788	1.0
Global Environment Fund	1199	11533	6788	1.0
Global Environment Fund	1199	11534	6788	1.0
Global Environment Fund	1199	15688	9251	1.0
Global Environment Fund	1199	22690	13284	1.0
Global Environment Fund	1199	15823	9337	1.0
Global Environment Fund	1199	1429	813	1.0
Global Environment Fund	1199	3144	1790	0.19
Global Environment Fund	1199	3145	1790	0.19
Global Environment Fund	1199	3141	1790	0.19
Global Environment Fund	1199	3142	1790	0.19
Global Environment Fund	1199	3143	1790	0.19
Global Environment Fund	1199	13948	8266	0.94
Global Environment Fund	1199	24164	14056	1.0
Global Environment Fund	1199	3419	1941	1.0
Global Environment Fund	1199	22651	13264	1.0
Global Environment Fund	1199	13520	7991	0.22
Global Environment Fund	1199	13521	7991	0.22
Global Environment Fund	1199	13522	7991	0.22
Global Environment Fund	1199	21297	12498	1.0
Global Environment Fund	1199	3416	1939	1.0
Global Environment Fund	1199	3412	1939	1.0
Global Environment Fund	1199	3413	1939	1.0
Global Environment Fund	1199	3414	1939	1.0
Global Environment Fund	1199	3415	1939	1.0
Global Environment Fund	1199	21275	12484	0.3
Global Environment Fund	1199	21276	12484	0.3
Global Environment Fund	1199	13156	7757	1.0
Global Environment Fund	1199	13157	7757	1.0
Global Environment Fund	1199	13158	7757	1.0
Global Environment Fund	1199	14137	8379	1.0
Global Environment Fund	1199	13389	7918	1.0
Global Environment Fund	1199	13390	7918	1.0
Global Environment Fund	1199	21065	12353	1.0
Global Environment Fund	1199	1418	807	1.0
Global Environment Fund	1199	582	314	1.0
Global Environment Fund	1199	13965	8276	1.0
Global Environment Fund	1199	13966	8276	1.0
Global Environment Fund	1199	25252	14653	1.0
Global Environment Fund	1199	25253	14653	1.0
Global Environment Fund	1199	189	73	1.0
Global Environment Fund	1199	13176	7767	1.0
Global Environment Fund	1199	22650	13263	1.0
Global Environment Fund	1199	24076	14004	1.0
Global Environment Fund	1199	22574	13214	1.0
Global Environment Fund	1199	4602	2661	1.0
Global Environment Fund	1199	4603	2661	1.0
Global Environment Fund	1199	4604	2661	1.0
Global Environment Fund	1199	22670	13276	1.0
Global Environment Fund	1199	22671	13276	1.0
Global Environment Fund	1199	11510	6775	1.0
Global Environment Fund	1199	19472	11453	1.0
Global Environment Fund	1199	19470	11453	1.0
Global Environment Fund	1199	19471	11453	1.0
Global Environment Fund	1199	2005	1141	1.0
Global Environment Fund	1199	3450	1956	1.0
Global Environment Fund	1199	7424	4374	1.0
Global Environment Fund	1199	6072	3539	1.0
Global Environment Fund	1199	2006	1141	1.0
Global Environment Fund	1199	451	220	1.0
Global Environment Fund	1199	11817	6953	1.0
Global Environment Fund	1199	11818	6953	1.0
Global Environment Fund	1199	11819	6953	1.0
Global Environment Fund	1199	11820	6953	1.0
Global Environment Fund	1199	576	312	1.0
Global Environment Fund	1199	577	312	1.0
Global Environment Fund	1199	575	312	1.0
Global Environment Fund	1199	12752	7512	1.0
Global Environment Fund	1199	17890	10561	0.89
Global Environment Fund	1199	18589	10933	1.0
Global Environment Fund	1199	11173	6567	0.33
Global Environment Fund	1199	7601	4480	1.0
Global Environment Fund	1199	11509	6774	0.79
Global Environment Fund	1199	2200	1234	1.0
Global Environment Fund	1199	2201	1234	1.0
Global Environment Fund	1199	12611	7421	1.0
Global Environment Fund	1199	11909	6983	1.0
Global Environment Fund	1199	22685	13282	1.0
Global Environment Fund	1199	22686	13282	1.0
Global Environment Fund	1199	22687	13282	1.0
Global Environment Fund	1199	9633	5666	1.0
Global Environment Fund	1199	7363	4328	1.0
Global Environment Fund	1199	1425	812	1.0
Global Environment Fund	1199	1426	812	1.0
Global Environment Fund	1199	22655	13267	1.0
Global Environment Fund	1199	2880	1665	1.0
Global Environment Fund	1199	2021	1145	1.0
Global Environment Fund	1199	2022	1145	1.0
Global Environment Fund	1199	2023	1145	1.0
Global Environment Fund	1199	4903	2841	0.22
Global Environment Fund	1199	14244	8425	1.0
Global Environment Fund	1199	1370	781	0.49
Global Environment Fund	1199	1371	781	0.49
Global Environment Fund	1199	1372	781	0.49
Global Environment Fund	1199	25144	14577	1.0
Global Environment Fund	1199	17760	10486	1.0
Global Environment Fund	1199	17761	10486	1.0
Global Environment Fund	1199	17762	10486	1.0
Global Environment Fund	1199	22090	12954	0.66
Global Environment Fund	1199	22091	12954	0.66
Global Environment Fund	1199	22092	12954	0.66
Global Environment Fund	1199	11514	6777	0.71
Global Environment Fund	1199	4422	2566	1.0
Global Environment Fund	1199	873	461	1.0
Global Environment Fund	1199	7414	4367	1.0
Global Environment Fund	1199	7415	4367	1.0
Global Environment Fund	1199	10822	6320	1.0
Global Environment Fund	1199	9992	5865	0.87
Global Environment Fund	1199	15981	9439	1.0
Global Environment Fund	1199	10027	5884	1.0
Global Environment Fund	1199	10028	5884	1.0
Global Environment Fund	1199	10029	5884	1.0
Global Environment Fund	1199	10534	6176	1.0
Global Environment Fund	1199	11512	6777	1.0
Global Environment Fund	1199	11513	6777	1.0
Global Environment Fund	1199	14254	8428	0.11
Global Environment Fund	1199	25480	14798	0.35
Global Environment Fund	1199	7421	4371	1.0
Global Environment Fund	1199	17238	10175	1.0
Global Environment Fund	1199	17950	10604	1.0
Global Environment Fund	1199	19332	11366	1.0
Global Environment Fund	1199	11536	6789	1.0
Global Environment Fund	1199	11537	6789	1.0
Global Environment Fund	1199	11538	6789	1.0
Global Environment Fund	1199	11539	6789	1.0
Global Environment Fund	1199	11535	6789	1.0
Global Environment Fund	1199	21296	12498	1.0
Global Environment Fund	1199	21312	12508	1.0
Global Environment Fund	1199	21313	12508	1.0
Global Environment Fund	1199	21314	12508	1.0
Global Environment Fund	1199	21311	12508	1.0
Global Environment Fund	1199	22109	12963	1.0
Global Environment Fund	1199	3169	1801	0.62
Global Environment Fund	1199	3170	1801	0.62
Global Environment Fund	1199	18683	10991	1.0
Global Environment Fund	1199	614	328	1.0
Global Environment Fund	1199	615	328	1.0
Global Environment Fund	1199	4398	2550	0.32
Global Environment Fund	1199	11459	6737	1.0
Global Environment Fund	1199	870	458	1.0
Global Environment Fund	1199	2405	1378	1.0
Global Environment Fund	1199	2406	1378	1.0
Global Environment Fund	1199	13396	7920	1.0
Global Environment Fund	1199	22647	13262	1.0
Global Environment Fund	1199	8084	4774	1.0
Global Environment Fund	1199	8085	4774	1.0
Global Environment Fund	1199	17293	10205	1.0
Global Environment Fund	1199	17294	10205	1.0
Global Environment Fund	1199	9336	5474	1.0
Global Environment Fund	1199	14649	8649	1.0
Global Environment Fund	1199	13182	7770	1.0
Global Environment Fund	1199	21303	12503	0.25
Global Environment Fund	1199	14772	8733	0.21
Global Environment Fund	1199	6067	3535	1.0
Global Environment Fund	1199	16352	9647	0.16
Global Environment Fund	1199	16353	9647	0.16
Global Environment Fund	1199	16350	9647	0.16
Global Environment Fund	1199	16351	9647	0.16
Global Environment Fund	1199	859	453	0.7
Global Environment Fund	1199	18588	10932	1.0
Global Environment Fund	1199	19384	11392	0.34
Global Environment Fund	1199	17767	10488	0.64
Global Environment Fund	1199	26202	15207	1.0
Global Environment Fund	1199	905	482	1.0
Global Environment Fund	1199	25575	14868	1.0
Global Environment Fund	1199	4724	2730	1.0
Global Environment Fund	1199	4725	2730	1.0
Global Environment Fund	1199	4726	2730	1.0
Global Environment Fund	1199	21310	12507	1.0
Global Environment Fund	1199	13180	7769	1.0
Global Environment Fund	1199	13181	7769	1.0
Global Environment Fund	1199	17770	10490	1.0
Global Environment Fund	1199	17771	10490	1.0
Global Environment Fund	1199	9630	5665	1.0
Global Environment Fund	1199	22570	13213	1.0
Global Environment Fund	1199	7431	4380	1.0
Global Environment Fund	1199	3146	1790	1.0
Global Environment Fund	1199	3147	1790	1.0
Global Environment Fund	1199	3148	1790	1.0
Global Environment Fund	1199	3149	1790	1.0
Global Environment Fund	1199	3150	1790	1.0
